,Job Level,Units,Credit Scoring,Customer Onboarding,Product Recommendations,Product Pricing,KYC & AML,Contract Analysis,Content Reviews,Trade Reconstruction,Investment Advisory,Portfolio Construction,Asset Valuation,Trade Execution,Dispute Management,Fraud Detection,Smart Surveillance,Model Risk Management,Operations Assistant,Account Reconciliations,Collections,Capital Optimization,Roles
2495,1,Portfolios,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,Operations Executive
2496,2,Corporate Banking,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,False,True,True,Process Owner
2497,4,Trading,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,Director
2498,4,Back-office operations,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,Director
2499,6,Corporate Banking,True,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,EVP
2500,4,Corp,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,Director
2501,6,Corp,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,EVP
2502,5,Corporate Banking,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,VP
2503,5,Back-office operations,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,VP
2504,1,Corp,False,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False,Operations Executive
2505,7,Corporate Banking,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,CIO
2506,1,Trading,True,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,True,True,Operations Executive
2507,5,Back-office operations,True,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,VP
2508,1,Corporate Banking,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,Operations Executive
2509,7,Retail Banking,True,False,False,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,CIO
2510,3,Trading,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,Senior Analyst
2511,5,Trading,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,Department Head
2512,6,Retail Banking,True,False,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,EVP
2513,2,Retail Banking,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,Team Lead
2514,3,Trading,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,Manager
2515,5,Retail Banking,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,Department Head
2516,3,Back-office operations,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,Senior Analyst
2517,1,Trading,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,True,True,Operations Executive
2518,4,Retail Banking,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,Director
2519,7,Wealth,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,CTO
2520,6,Back-office operations,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,True,True,True,False,True,SVP
2521,3,Corp,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Manager
2522,2,Trading,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False,True,Team Lead
2523,3,Trading,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,Manager
2524,1,Portfolios,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,Operations Executive
2525,4,Corporate Banking,False,False,True,False,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,Director
2526,1,Portfolios,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,Operations Executive
2527,1,Corp,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True,True,Operations Executive
2528,7,Wealth,False,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,CIO
2529,7,Portfolios,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,CTO
2530,1,Corp,True,False,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,Operations Executive
2531,6,Trading,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,False,True,EVP
2532,6,Back-office operations,False,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,SVP
2533,6,Trading,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,False,EVP
2534,7,Corp,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,CRO
2535,7,Corp,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,CTO
2536,3,Trading,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,Manager
2537,3,Trading,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,Senior Analyst
2538,5,Corporate Banking,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,Department Head
2539,5,Retail Banking,True,True,True,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,VP
2540,5,Back-office operations,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,Department Head
2541,5,Wealth,False,True,True,True,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,False,VP
2542,4,Corporate Banking,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Director
2543,3,Retail Banking,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,True,True,Senior Analyst
2544,6,Portfolios,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True,SVP
2545,3,Back-office operations,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,Senior Analyst
2546,7,Portfolios,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,CRO
2547,2,Corporate Banking,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,Process Owner
2548,4,Back-office operations,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,Director
2549,5,Back-office operations,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True,Department Head
2550,2,Trading,True,False,True,True,False,False,True,False,True,False,True,True,True,True,False,False,True,False,True,False,Process Owner
2551,3,Corporate Banking,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,Manager
2552,6,Corp,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,SVP
2553,4,Corp,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,Director
2554,7,Wealth,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,CIO
2555,6,Retail Banking,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,SVP
2556,5,Corporate Banking,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,Department Head
2557,2,Retail Banking,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,Team Lead
2558,4,Portfolios,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,True,Director
2559,3,Retail Banking,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,Senior Analyst
2560,1,Back-office operations,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,Operations Executive
2561,2,Back-office operations,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,Process Owner
2562,3,Wealth,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,Senior Analyst
2563,1,Wealth,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True,False,Operations Executive
2564,4,Trading,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,Director
2565,3,Corp,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,Manager
2566,5,Corp,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,Department Head
2567,3,Trading,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,False,Manager
